model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",2.9548681463514055,4.5087709752676475e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",3.2250400918849844,4.9210206480178595e-05,"42,43,44",aggregate,3,0.2988743956324084
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",8.542967345979479,5.7935705200056147e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",6.897857798470391,4.6779092057769035e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",8.146144323050976,5.524457684360742e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",7.862323155833615,5.33197913671442e-05,"42,43,44",aggregate,3,0.8584941450277092
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",9.498174927451394,0.00014493064769670707,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",9.809371762805515,0.00014967913456429314,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",8.289721416704582,0.00012649111048438388,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",9.199089368987163,0.00014036696424846135,"42,43,44",aggregate,3,0.8027598782092731
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.706345740486594,7.18131369092803e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.671743132851341,7.128514301836152e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.458788299560547,6.803571013733745e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.612292390966161,7.037799668832643e-05,"42,43,44",aggregate,3,0.13405955643849854
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",9.03555188860212,6.127625792509033e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",8.208148980140686,5.566507283624055e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",7.620221366273596,5.16779335277886e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",8.2879740783388,5.620642142970649e-05,"42,43,44",aggregate,3,0.7110338645841257
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",7.448927359147505,0.00011366161131511696,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",8.074073276004276,0.00012320058099371759,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",8.11024776581795,0.000123752559903228,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",7.87774946698991,0.00012020491740402085,"42,43,44",aggregate,3,0.37181103878061855
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",5.353548521219298,8.168866762114407e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",5.71238374710083,8.716405864106491e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",6.993871026568943,0.00010671800272474583,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",6.01993443162969,9.185690966231827e-05,"42,43,44",aggregate,3,0.8623253724985495
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",15.506797278368914,0.00010516219942470239,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",17.80392775932948,0.00012074061251715413,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",14.39902034827641,9.764960631155335e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",15.903248461991602,0.00010785080608446996,"42,43,44",aggregate,3,1.736729332742411
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",8.07066777996395,0.00012314861724798507,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",8.62080649137497,0.00013154306780052138,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",7.638727642240978,0.00011655773379884305,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",8.110067304526632,0.00012374980628244983,"42,43,44",aggregate,3,0.49222348418265277
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",49.8258723234519,0.00038014123781930463,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",43.295939445495605,0.00033032180363079533,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",47.44228721877276,0.0003619559266568967,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",46.854699662573424,0.0003574729893689989,"42,43,44",aggregate,3,3.304383482558262
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",34.815407462742016,5.90267731776632e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",40.148930875878584,6.806934081332496e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",42.71753394894483,7.242420442190354e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",39.22729076252181,6.650677280429723e-05,"42,43,44",aggregate,3,4.030876595096684
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",33.63131955090691,0.0001282933027302052,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",25.073888206481932,9.564929277985356e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",27.775371472040813,0.00010595463360611272,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",28.826859743143217,0.00010996574303872382,"42,43,44",aggregate,3,4.374543232365662
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",36.15413469881625,6.895853938830614e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",37.938968658447266,7.236284000100568e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",41.356351640489365,7.888098075960038e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",38.483151665917624,7.340078671630406e-05,"42,43,44",aggregate,3,2.643457326357342
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.970239734649658,3.0404051722143775e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",8.049430102836794,3.070613900313108e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.392206859588623,2.819903129420709e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.803958899025025,2.9769740673160648e-05,"42,43,44",aggregate,3,0.3587792985784307
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.474387380811905,3.4712706469746746e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.035703533574154,3.396895265973265e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.27177345051485,3.436919055602154e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.26062145496697,3.435028322850031e-05,"42,43,44",aggregate,3,0.21955444589065742
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",13.554689327875773,5.170703631544408e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",13.959311443826426,5.325054719477244e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",14.630587935447693,5.581126379183843e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",14.048196235716631,5.358961576735165e-05,"42,43,44",aggregate,3,0.5434287746483646
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.310809135437012,4.314731268095784e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.785375640505837,4.49576402302011e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.303696177222513,4.3120178898706484e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.466626984388453,4.374171060328847e-05,"42,43,44",aggregate,3,0.2760673430091264
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",23.507926904238186,3.98558331031599e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",26.549128490945566,4.501195015961637e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",24.49372381322524,4.152717389123745e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",24.85025973613633,4.213165238467124e-05,"42,43,44",aggregate,3,1.551633065834967
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",13.734152533791281,5.2391634116330266e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",13.517136414845785,5.156378332079233e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",12.505676322513157,4.7705369272282245e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",13.252321757050074,5.0553595569801614e-05,"42,43,44",aggregate,3,0.6556550561512191
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",16.69755539141203,6.369611889424145e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",17.621856530507404,6.722204792216265e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",16.732070229270242,6.382778255184266e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",17.017160717063227,6.491531645608226e-05,"42,43,44",aggregate,3,0.5239662094121931
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",29.721752783831427,5.039088403291732e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",35.37535540262858,5.9976120677742135e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",31.495519483411634,5.339816535680412e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",32.19754255662388,5.458839002248786e-05,"42,43,44",aggregate,3,2.891441325586476
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",15.768285295237666,6.015123479933802e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",14.3153888185819,5.460887458260307e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",17.75535786151886,6.773131508452934e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",15.946343991779475,6.083047482215681e-05,"42,43,44",aggregate,3,1.7268831543135112
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",17.966425514221193,6.853647428215482e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",17.503366152445476,6.677004300096694e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",19.39453012293035,7.398426102802411e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",18.288107263199006,6.976359277038195e-05,"42,43,44",aggregate,3,0.9857660227123365
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",31.5394023548473,5.347256529888119e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",26.75070849524604,4.5353713133487346e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",31.178786822727748,5.2861170150295255e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",29.822965890940363,5.056248286088793e-05,"42,43,44",aggregate,3,2.6667555230186197
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",12.098396513197157,4.615172009734023e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",15.205800027558297,5.8005523786767185e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",15.489930311838785,5.908939480529322e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",14.264708950864746,5.441554622980021e-05,"42,43,44",aggregate,3,1.8814528130692776
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",18.090497085026332,6.900976976404698e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",18.742629253503047,7.149745656396121e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",14.202176729838053,5.4177004737236224e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",17.01176768945581,6.48947436884148e-05,"42,43,44",aggregate,3,2.4549277202322903
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",13.500013545155525,2.288820655849122e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",13.755586478445265,2.3321510278397054e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",15.844125556945801,2.6862463305911256e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",14.36657519351553,2.4357393380933175e-05,"42,43,44",aggregate,3,1.2859609980136546
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.5622212254271215,2.5032887365063177e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.370352113948149,2.4300964790146443e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",7.111292815208435,2.7127429257234324e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.681288718194568,2.548709380414798e-05,"42,43,44",aggregate,3,0.38455309330632803
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",26.205838276789738,4.998366980894039e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",28.317097028096516,5.4010576301758796e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",27.28321531656626,5.2038603432781715e-05,44,44,3,
